date,predicted_price,price_lower,price_upper,month,month_name,year,day_of_week,is_weekend,season,event
2023-06-30,275.91839915600116,253.87029686515936,296.97653928015336,6,Jun,2023,Friday,True,Summer,No Major Event
2023-07-01,276.30876691596376,254.7798834978996,297.33383816160455,7,Jul,2023,Saturday,True,Summer,Comic-Con Season
2023-07-02,272.4554360780842,253.169256862667,293.82141317543073,7,Jul,2023,Sunday,True,Summer,Comic-Con Season
2023-07-03,238.8405339697728,217.58809298702982,261.737520636951,7,Jul,2023,Monday,False,Summer,Comic-Con Season
2023-07-04,236.51551075577976,215.2181784679793,258.32372203851656,7,Jul,2023,Tuesday,False,Summer,Comic-Con Season
2023-07-05,240.47853543645098,219.98657414871641,262.22680368532286,7,Jul,2023,Wednesday,False,Summer,Comic-Con Season
2023-07-06,240.2034062851624,219.00972520385614,261.58836895942034,7,Jul,2023,Thursday,False,Summer,Comic-Con Season
2023-07-07,276.64226420715477,256.3891750018497,298.33507643676785,7,Jul,2023,Friday,True,Summer,Comic-Con Season
2023-07-08,277.6862568870727,256.60229564662114,299.9814058529735,7,Jul,2023,Saturday,True,Summer,Comic-Con Season
2023-07-09,274.4585831727585,252.5560859246991,294.7167566342391,7,Jul,2023,Sunday,True,Summer,Comic-Con Season
2023-07-10,239.01926190631352,218.7925803219617,260.11614964403526,7,Jul,2023,Monday,False,Summer,Comic-Con Season
2023-07-11,240.7224761452674,216.84698495106272,262.7660113694723,7,Jul,2023,Tuesday,False,Summer,Comic-Con Season
2023-07-12,239.69839923529247,217.65235599526576,260.24013684346625,7,Jul,2023,Wednesday,False,Summer,Comic-Con Season
2023-07-13,244.14542136470362,222.90124348633802,266.8398833388855,7,Jul,2023,Thursday,False,Summer,Comic-Con Season
2023-07-14,280.8754844850008,257.7149856306533,304.054728716245,7,Jul,2023,Friday,True,Summer,Comic-Con Season
2023-07-15,282.1184756918658,259.7500712680843,304.5775884545767,7,Jul,2023,Saturday,True,Summer,Comic-Con Season
2023-07-16,278.9968879791251,256.9258754450296,300.36258072571854,7,Jul,2023,Sunday,True,Summer,Comic-Con Season
2023-07-17,243.56903670089307,221.25609929036554,266.0274656363087,7,Jul,2023,Monday,False,Summer,Comic-Con Season
2023-07-18,245.19375520237094,223.01326274875575,266.96113526497686,7,Jul,2023,Tuesday,False,Summer,Comic-Con Season
2023-07-19,244.00485614247071,221.88099558223726,264.7181755686303,7,Jul,2023,Wednesday,False,Summer,Comic-Con Season
2023-07-20,283.6037607889586,263.85553943129366,306.74813874255665,7,Jul,2023,Thursday,False,Summer,Comic-Con Season
2023-07-21,342.59842091147675,322.06106194606093,364.53814452730575,7,Jul,2023,Friday,True,Summer,Comic-Con Season
2023-07-22,356.61388153049677,335.3715816841783,377.59707632805544,7,Jul,2023,Saturday,True,Summer,Comic-Con Season
2023-07-23,317.6406787544619,296.43487870296866,338.666356053665,7,Jul,2023,Sunday,True,Summer,Comic-Con Season
2023-07-24,246.05447117907974,224.08873751977205,268.7083263467338,7,Jul,2023,Monday,False,Summer,Comic-Con Season
2023-07-25,247.19322289087458,223.91136034154536,269.82065139267604,7,Jul,2023,Tuesday,False,Summer,Comic-Con Season
2023-07-26,245.5068393885398,223.94656289248726,266.31598719488557,7,Jul,2023,Wednesday,False,Summer,Comic-Con Season
2023-07-27,249.2137385493689,227.00243684202016,271.4480189908911,7,Jul,2023,Thursday,False,Summer,Comic-Con Season
2023-07-28,285.1488539702588,264.28050010775917,306.37388531651885,7,Jul,2023,Friday,True,Summer,Comic-Con Season
2023-07-29,285.5568984213442,263.95606317197183,305.8898743856348,7,Jul,2023,Saturday,True,Summer,Comic-Con Season
2023-07-30,281.5830470660155,259.67385005405635,302.47394094908805,7,Jul,2023,Sunday,True,Summer,Comic-Con Season
2023-07-31,245.30392463450514,223.38382333844774,266.70882996173265,7,Jul,2023,Monday,False,Summer,Comic-Con Season
2023-08-01,246.10369569019403,222.9676326280767,269.06681107914517,8,Aug,2023,Tuesday,False,Summer,No Major Event
2023-08-02,244.12918758987954,221.96034060286524,267.7641122446306,8,Aug,2023,Wednesday,False,Summer,No Major Event
2023-08-03,247.60117806107448,225.32311659207863,270.24545512062195,8,Aug,2023,Thursday,False,Summer,No Major Event
2023-08-04,283.35571035836557,262.5558757782259,306.9531991552493,8,Aug,2023,Friday,True,Summer,No Major Event
2023-08-05,283.6319769550713,262.34752239508055,304.074514161889,8,Aug,2023,Saturday,True,Summer,No Major Event
2023-08-06,279.5722972334888,257.54842304217004,300.223086914062,8,Aug,2023,Sunday,True,Summer,No Major Event
2023-08-07,243.24571376048874,223.37482903359688,265.6350922232178,8,Aug,2023,Monday,False,Summer,No Major Event
2023-08-08,244.0317244710217,221.82798266528894,265.963511634675,8,Aug,2023,Tuesday,False,Summer,No Major Event
2023-08-09,242.06580767503866,222.38622193979717,260.693604393544,8,Aug,2023,Wednesday,False,Summer,No Major Event
2023-08-10,245.55849159758498,224.20644708559715,267.05466382808424,8,Aug,2023,Thursday,False,Summer,No Major Event
2023-08-11,281.335589886113,259.3893305100432,301.73614818498805,8,Aug,2023,Friday,True,Summer,No Major Event
2023-08-12,281.62104367442595,260.096226716302,302.9921210692507,8,Aug,2023,Saturday,True,Summer,No Major Event
2023-08-13,277.5464887552924,256.25481001284453,299.9990644120288,8,Aug,2023,Sunday,True,Summer,No Major Event
2023-08-14,241.1677049014357,218.97817396624677,263.0337646718585,8,Aug,2023,Monday,False,Summer,No Major Event
2023-08-15,241.8561762228765,219.39551560754083,262.31631904547896,8,Aug,2023,Tuesday,False,Summer,No Major Event
2023-08-16,239.73514167758987,216.7384425552181,261.29244853464434,8,Aug,2023,Wednesday,False,Summer,No Major Event
2023-08-17,243.00650375657168,222.19921162700206,264.1637121315032,8,Aug,2023,Thursday,False,Summer,No Major Event
2023-08-18,278.4899735164679,255.8975602749293,300.62958446932066,8,Aug,2023,Friday,True,Summer,No Major Event
2023-08-19,278.40079222222744,257.0171503637628,298.79906667438803,8,Aug,2023,Saturday,True,Summer,No Major Event
2023-08-20,273.8687430730859,250.89637924498078,295.8064851396087,8,Aug,2023,Sunday,True,Summer,No Major Event
2023-08-21,236.94724606964922,215.99522162036035,258.65892032063215,8,Aug,2023,Monday,False,Summer,No Major Event
2023-08-22,237.01248169268695,215.81280812449907,258.46307469897414,8,Aug,2023,Tuesday,False,Summer,No Major Event
2023-08-23,234.18965143330726,213.38826544885774,257.02503931123204,8,Aug,2023,Wednesday,False,Summer,No Major Event
2023-08-24,236.68736757870977,214.6632603127935,257.3133990740973,8,Aug,2023,Thursday,False,Summer,No Major Event
2023-08-25,271.33531635109887,249.84769066036375,292.39404614124305,8,Aug,2023,Friday,True,Summer,No Major Event
2023-08-26,270.35644441921863,248.1309921845178,291.0009346678004,8,Aug,2023,Saturday,True,Summer,No Major Event
2023-08-27,264.89498787922616,242.75910819613298,287.2778254902091,8,Aug,2023,Sunday,True,Summer,No Major Event
2023-08-28,227.01778382781907,205.73454535745356,248.60614029218766,8,Aug,2023,Monday,False,Summer,No Major Event
2023-08-29,226.12053808200096,204.00854442462088,245.89398599709241,8,Aug,2023,Tuesday,False,Summer,No Major Event
2023-08-30,222.3438968771352,199.98922636801356,244.70934686480035,8,Aug,2023,Wednesday,False,Summer,No Major Event
2023-08-31,237.74023496566554,217.35294611358682,260.2614012200202,8,Aug,2023,Thursday,False,Summer,No Major Event
2023-09-01,227.76953181012738,207.3014251301679,250.60773078588753,9,Sep,2023,Friday,True,Fall,No Major Event
2023-09-02,228.35869019968214,206.46788160865424,249.86121795243756,9,Sep,2023,Saturday,True,Fall,No Major Event
2023-09-03,249.68902958292898,227.73812614581573,272.2476195877133,9,Sep,2023,Sunday,True,Fall,No Major Event
2023-09-04,211.17216551772495,189.71270708852904,233.3933829444213,9,Sep,2023,Monday,False,Fall,No Major Event
2023-09-05,209.75108255762262,188.31548925198027,232.12291272327107,9,Sep,2023,Tuesday,False,Fall,No Major Event
2023-09-06,205.57827478346394,183.73163337844977,227.19392837541793,9,Sep,2023,Wednesday,False,Fall,No Major Event
2023-09-07,206.8931003798172,185.72295137856264,229.2254022367753,9,Sep,2023,Thursday,False,Fall,No Major Event
2023-09-08,240.55594126888886,220.12129537143957,261.48856981326725,9,Sep,2023,Friday,True,Fall,No Major Event
2023-09-09,238.80803999004317,215.72126931497135,259.73274282232614,9,Sep,2023,Saturday,True,Fall,No Major Event
2023-09-10,232.8187734719618,212.29355310718117,254.9785415487005,9,Sep,2023,Sunday,True,Fall,No Major Event
2023-09-11,194.67016250521968,173.42720463350946,216.93212784427098,9,Sep,2023,Monday,False,Fall,No Major Event
2023-09-12,193.7791117669499,172.33168192327972,214.6154359437314,9,Sep,2023,Tuesday,False,Fall,No Major Event
2023-09-13,190.29129714566224,167.0384165207333,213.6181614194889,9,Sep,2023,Wednesday,False,Fall,No Major Event
2023-09-14,192.43899550548952,171.84697574883634,214.64517529338067,9,Sep,2023,Thursday,False,Fall,No Major Event
2023-09-15,227.07377306798156,204.8127017201223,247.28479200403112,9,Sep,2023,Friday,True,Fall,No Major Event
2023-09-16,226.42035171428716,205.70024035084748,249.56686040086026,9,Sep,2023,Saturday,True,Fall,No Major Event
2023-09-17,221.63466206260122,200.3464889940982,242.11933912143493,9,Sep,2023,Sunday,True,Fall,No Major Event
2023-09-18,184.78004855745596,163.1051487946992,204.30307211721376,9,Sep,2023,Monday,False,Fall,No Major Event
2023-09-19,185.25835751492306,162.85676907782872,205.3438839427029,9,Sep,2023,Tuesday,False,Fall,No Major Event
2023-09-20,183.19294956301582,161.34768313091732,204.52671568614653,9,Sep,2023,Wednesday,False,Fall,No Major Event
2023-09-21,186.79548457691246,163.45048668666178,207.11069656388042,9,Sep,2023,Thursday,False,Fall,No Major Event
2023-09-22,222.89741262447646,201.09653213561012,243.58121025001236,9,Sep,2023,Friday,True,Fall,No Major Event
2023-09-23,223.69808855615753,204.00413988886308,245.6329967017168,9,Sep,2023,Saturday,True,Fall,No Major Event
2023-09-24,220.33376370832892,198.77476399427067,243.1606273108986,9,Sep,2023,Sunday,True,Fall,No Major Event
2023-09-25,184.845583398311,164.09169593030276,206.97592725542367,9,Sep,2023,Monday,False,Fall,No Major Event
2023-09-26,186.61955592144864,166.3429171354068,207.6609972170721,9,Sep,2023,Tuesday,False,Fall,No Major Event
2023-09-27,185.75865953967167,165.44879448041686,208.14249243362593,9,Sep,2023,Wednesday,False,Fall,No Major Event
2023-09-28,190.45849053738516,169.20565981601322,211.56391069564907,9,Sep,2023,Thursday,False,Fall,No Major Event
2023-09-29,227.53740678246837,207.04879320957124,250.00958073652845,9,Sep,2023,Friday,True,Fall,No Major Event
2023-09-30,229.17868781027218,208.8729002575215,250.9629377408789,9,Sep,2023,Saturday,True,Fall,No Major Event
2023-10-01,226.51021586851604,206.77823030512525,248.18987110330306,10,Oct,2023,Sunday,True,Fall,No Major Event
2023-10-02,191.56397750098273,169.34884768168212,215.10764635035855,10,Oct,2023,Monday,False,Fall,No Major Event
2023-10-03,193.72459450478604,171.203498453214,216.9092766972336,10,Oct,2023,Tuesday,False,Fall,No Major Event
2023-10-04,193.090184795611,171.52041222210033,214.68148973731584,10,Oct,2023,Wednesday,False,Fall,No Major Event
2023-10-05,197.85652061696229,175.82778451292086,220.52746770029665,10,Oct,2023,Thursday,False,Fall,No Major Event
2023-10-06,234.84546895361325,213.25637376149658,254.45156019880392,10,Oct,2023,Friday,True,Fall,No Major Event
2023-10-07,236.240847900873,215.25268260881458,257.0487486985827,10,Oct,2023,Saturday,True,Fall,No Major Event
2023-10-08,233.17846332830794,211.68446246315034,254.72297779705494,10,Oct,2023,Sunday,True,Fall,No Major Event
2023-10-09,197.69680459114284,174.71537209644887,219.82917099644663,10,Oct,2023,Monday,False,Fall,No Major Event
2023-10-10,199.19385863238674,179.01860792215209,222.0724679423449,10,Oct,2023,Tuesday,False,Fall,No Major Event
2023-10-11,197.7764833544205,174.92096638312927,218.92916797078007,10,Oct,2023,Wednesday,False,Fall,No Major Event
2023-10-12,201.6528771015324,179.1177550191944,224.50544037660296,10,Oct,2023,Thursday,False,Fall,No Major Event
2023-10-13,237.6591632108822,216.07372220333264,258.8118784964368,10,Oct,2023,Friday,True,Fall,No Major Event
2023-10-14,237.98883831556822,216.4211676883478,259.37429849000625,10,Oct,2023,Saturday,True,Fall,No Major Event
2023-10-15,233.79310934140128,214.50351554491294,255.6726298672845,10,Oct,2023,Sunday,True,Fall,No Major Event
2023-10-16,197.12277632405068,175.37765647717706,216.0199678085391,10,Oct,2023,Monday,False,Fall,No Major Event
2023-10-17,197.3933686349215,174.42943278988798,220.86267006019636,10,Oct,2023,Tuesday,False,Fall,No Major Event
2023-10-18,194.72319305841776,174.524668060642,216.445478309787,10,Oct,2023,Wednesday,False,Fall,No Major Event
2023-10-19,197.33399308052435,176.04812537029085,217.82734445048965,10,Oct,2023,Thursday,False,Fall,No Major Event
2023-10-20,232.076106264708,209.36049806159045,253.7972936474668,10,Oct,2023,Friday,True,Fall,No Major Event
2023-10-21,231.1514485114428,210.1661486079569,251.95432633584144,10,Oct,2023,Saturday,True,Fall,No Major Event
2023-10-22,225.7245494889191,202.56993335180857,248.0731945036658,10,Oct,2023,Sunday,True,Fall,No Major Event
2023-10-23,187.85563647782823,167.2894359255895,210.97654978731273,10,Oct,2023,Monday,False,Fall,No Major Event
2023-10-24,186.97462854381192,166.58603352986998,207.6693461773135,10,Oct,2023,Tuesday,False,Fall,No Major Event
2023-10-25,183.2074108718748,160.98196410857838,204.78657531408396,10,Oct,2023,Wednesday,False,Fall,No Major Event
2023-10-26,184.7857095145363,162.40556285424069,206.86416931849902,10,Oct,2023,Thursday,False,Fall,No Major Event
2023-10-27,218.57040569412595,194.81961926298064,240.1763021086698,10,Oct,2023,Friday,True,Fall,No Major Event
2023-10-28,216.76817623936805,196.83127973053638,239.58205484298114,10,Oct,2023,Saturday,True,Fall,No Major Event
2023-10-29,210.55368919753874,187.7823210738629,232.98462564841938,10,Oct,2023,Sunday,True,Fall,No Major Event
2023-10-30,171.99368661353893,151.34293021115485,193.7114586788481,10,Oct,2023,Monday,False,Fall,No Major Event
2023-10-31,170.5299902010782,149.81510164153192,193.25308653478922,10,Oct,2023,Tuesday,False,Fall,No Major Event
2023-11-01,166.2939581767527,145.55518742772213,188.15771947659977,11,Nov,2023,Wednesday,False,Fall,Thanksgiving
2023-11-02,167.52538424765757,145.16313421959177,188.23760406352574,11,Nov,2023,Thursday,False,Fall,Thanksgiving
2023-11-03,201.0940999307153,178.70774260929437,222.20330044449003,11,Nov,2023,Friday,True,Fall,Thanksgiving
2023-11-04,199.21007170276454,177.99560140355115,220.27126533574898,11,Nov,2023,Saturday,True,Fall,Thanksgiving
2023-11-05,193.0566101114876,171.39464284995344,215.05726090525098,11,Nov,2023,Sunday,True,Fall,Thanksgiving
2023-11-06,154.7052815282846,133.07784874869037,174.55755303161393,11,Nov,2023,Monday,False,Fall,Thanksgiving
2023-11-07,153.60773888857187,131.20747922713585,177.1202569206749,11,Nov,2023,Tuesday,False,Fall,Thanksgiving
2023-11-08,149.898165739306,129.13145139539643,172.09134604685448,11,Nov,2023,Wednesday,False,Fall,Thanksgiving
2023-11-09,151.8210035219807,130.03291133250423,173.32520266886038,11,Nov,2023,Thursday,False,Fall,Thanksgiving
2023-11-10,186.25065381832934,166.71195386544036,207.2376215546931,11,Nov,2023,Friday,True,Fall,Thanksgiving
2023-11-11,185.39486054599678,162.9994138654319,206.98634244917525,11,Nov,2023,Saturday,True,Fall,Thanksgiving
2023-11-12,180.4387856564449,160.78551738641255,202.026359340786,11,Nov,2023,Sunday,True,Fall,Thanksgiving
2023-11-13,143.45063554342147,122.5174832050324,165.00716402777684,11,Nov,2023,Monday,False,Fall,Thanksgiving
2023-11-14,143.88224218929827,123.80420372350211,165.22934313744074,11,Nov,2023,Tuesday,False,Fall,Thanksgiving
2023-11-15,141.85946547084146,121.76849173720059,163.03088996366276,11,Nov,2023,Wednesday,False,Fall,Thanksgiving
2023-11-16,145.61877029294547,123.95569459346771,167.45293900729925,11,Nov,2023,Thursday,False,Fall,Thanksgiving
2023-11-17,182.02510421160503,159.09017136287451,203.70282612429796,11,Nov,2023,Friday,True,Fall,Thanksgiving
2023-11-18,183.26869581750668,161.63172404761534,204.35127602748787,11,Nov,2023,Saturday,True,Fall,Thanksgiving
2023-11-19,180.52018396667336,158.5080212803455,203.458041994569,11,Nov,2023,Sunday,True,Fall,Thanksgiving
2023-11-20,145.82719995736855,124.75561995166679,169.02429861061594,11,Nov,2023,Monday,False,Fall,Thanksgiving
2023-11-21,148.62399096561276,125.26483012636942,169.81888288384894,11,Nov,2023,Tuesday,False,Fall,Thanksgiving
2023-11-22,149.01011815010435,127.7226408979674,171.68212215141875,11,Nov,2023,Wednesday,False,Fall,Thanksgiving
2023-11-23,155.19626009715248,133.3740154913794,175.6707896649689,11,Nov,2023,Thursday,False,Fall,Thanksgiving
2023-11-24,194.02067297797063,173.77628406237582,215.08659644540106,11,Nov,2023,Friday,True,Fall,Thanksgiving
2023-11-25,197.63983345564532,175.41257434621738,219.76907741610174,11,Nov,2023,Saturday,True,Fall,Thanksgiving
2023-11-26,179.08824873689184,158.7825516247013,199.55087407321116,11,Nov,2023,Sunday,True,Fall,Thanksgiving
2023-11-27,143.6154855495702,123.22761307414534,164.96306536523662,11,Nov,2023,Monday,False,Fall,Thanksgiving
2023-11-28,159.78431960745144,138.19645550485552,181.1569406256916,11,Nov,2023,Tuesday,False,Fall,Thanksgiving
2023-11-29,136.0630940525027,113.93494608600105,156.9359534027518,11,Nov,2023,Wednesday,False,Fall,Thanksgiving
2023-11-30,179.73038237229338,158.235087416699,200.56903958869106,11,Nov,2023,Thursday,False,Fall,Thanksgiving
2023-12-01,220.02706528075,197.5118899833445,242.26045216684255,12,Dec,2023,Friday,True,Winter,New Year's / Holiday
2023-12-02,224.86040585400087,203.5476701670316,247.21287343923726,12,Dec,2023,Saturday,True,Winter,New Year's / Holiday
2023-12-03,225.3484120450354,203.853248457262,246.4719911139521,12,Dec,2023,Sunday,True,Winter,New Year's / Holiday
2023-12-04,193.4816755804117,172.23232491525403,214.90803486543086,12,Dec,2023,Monday,False,Winter,New Year's / Holiday
2023-12-05,198.65196122210259,179.41261465562843,220.88538468331163,12,Dec,2023,Tuesday,False,Winter,New Year's / Holiday
2023-12-06,200.9082378431809,180.17958491043962,221.09116263167968,12,Dec,2023,Wednesday,False,Winter,New Year's / Holiday
2023-12-07,208.42151365910243,188.46095871731143,229.72840992261928,12,Dec,2023,Thursday,False,Winter,New Year's / Holiday
2023-12-08,247.99885337001797,226.7875581096386,268.5313552255204,12,Dec,2023,Friday,True,Winter,New Year's / Holiday
2023-12-09,251.76189431702272,228.43279701095292,273.14657043296324,12,Dec,2023,Saturday,True,Winter,New Year's / Holiday
2023-12-10,250.8364192361292,229.1934155480439,272.2382166765774,12,Dec,2023,Sunday,True,Winter,New Year's / Holiday
2023-12-11,217.2228515766355,196.11385006672896,239.71982934289514,12,Dec,2023,Monday,False,Winter,New Year's / Holiday
2023-12-12,220.33378201717926,198.31122018827983,241.0879450886666,12,Dec,2023,Tuesday,False,Winter,New Year's / Holiday
2023-12-13,220.2380162173833,198.82167690729494,242.32123007625725,12,Dec,2023,Wednesday,False,Winter,New Year's / Holiday
2023-12-14,225.13418798903513,203.48160239713812,246.05258638764644,12,Dec,2023,Thursday,False,Winter,New Year's / Holiday
2023-12-15,261.86273677803433,240.5046788081133,283.6017269992053,12,Dec,2023,Friday,True,Winter,New Year's / Holiday
2023-12-16,262.5774798235339,241.41634950619093,283.7556592947643,12,Dec,2023,Saturday,True,Winter,New Year's / Holiday
2023-12-17,258.4457378536102,237.14747001983193,279.5217387109553,12,Dec,2023,Sunday,True,Winter,New Year's / Holiday
2023-12-18,221.50914002136045,198.99018743282372,243.44078682526117,12,Dec,2023,Monday,False,Winter,New Year's / Holiday
2023-12-19,221.2294158543135,199.19939765715594,241.0651784795142,12,Dec,2023,Tuesday,False,Winter,New Year's / Holiday
2023-12-20,217.7198325288973,197.49833796499814,239.49013156605793,12,Dec,2023,Wednesday,False,Winter,New Year's / Holiday
2023-12-21,219.22702083215114,196.6620117828018,240.1925920797392,12,Dec,2023,Thursday,False,Winter,New Year's / Holiday
2023-12-22,252.64042354846544,229.1940110123789,273.02230026975957,12,Dec,2023,Friday,True,Winter,New Year's / Holiday
2023-12-23,250.15652252349165,229.06160939929924,273.1677784721642,12,Dec,2023,Saturday,True,Winter,New Year's / Holiday
2023-12-24,242.98921536081542,222.52914728478078,264.95020772270317,12,Dec,2023,Sunday,True,Winter,New Year's / Holiday
2023-12-25,203.22073591094355,181.05838535927444,225.80199440947362,12,Dec,2023,Monday,False,Winter,New Year's / Holiday
2023-12-26,200.35563184137968,177.64327523907346,222.11848787131603,12,Dec,2023,Tuesday,False,Winter,New Year's / Holiday
2023-12-27,194.53962972113706,172.92547108467036,217.3627822443951,12,Dec,2023,Wednesday,False,Winter,New Year's / Holiday
2023-12-28,194.04983134701726,171.94115726155079,215.2777573577622,12,Dec,2023,Thursday,False,Winter,New Year's / Holiday
2023-12-29,225.8019083543351,205.07354650342293,247.10609091178048,12,Dec,2023,Friday,True,Winter,New Year's / Holiday
2023-12-30,222.0073729863473,201.12833347924501,244.46041855036353,12,Dec,2023,Saturday,True,Winter,New Year's / Holiday
2023-12-31,336.19036769115075,313.9216633279865,358.8067905026543,12,Dec,2023,Sunday,True,Winter,New Year's / Holiday
2024-01-01,147.3188309130616,126.74685552094782,168.83607467530064,1,Jan,2024,Monday,False,Winter,No Major Event
2024-01-02,170.48465359772143,148.09483574058527,191.11605098738522,1,Jan,2024,Tuesday,False,Winter,No Major Event
2024-01-03,164.83275567047153,145.26703287402,187.17156210820033,1,Jan,2024,Wednesday,False,Winter,No Major Event
2024-01-04,164.8600907765991,142.7924301428359,185.44922169786437,1,Jan,2024,Thursday,False,Winter,No Major Event
2024-01-05,197.4651142539685,174.1434971319295,218.68272595493912,1,Jan,2024,Friday,True,Winter,No Major Event
2024-01-06,194.8310921048786,173.65394964522648,218.0220118825325,1,Jan,2024,Saturday,True,Winter,No Major Event
2024-01-07,188.15883679447145,166.9485208565376,209.06231322084605,1,Jan,2024,Sunday,True,Winter,No Major Event
2024-01-08,149.499893145075,128.91020468959618,171.23247405668886,1,Jan,2024,Monday,False,Winter,No Major Event
2024-01-09,148.32905640050757,127.58479734772881,170.96085731314662,1,Jan,2024,Tuesday,False,Winter,No Major Event
2024-01-10,144.74035140973234,123.75323867230398,164.66343059504962,1,Jan,2024,Wednesday,False,Winter,No Major Event
2024-01-11,146.9562692019214,125.98950526419338,167.47895590121652,1,Jan,2024,Thursday,False,Winter,No Major Event
2024-01-12,181.83274507983967,160.75377137693525,201.51063932582008,1,Jan,2024,Friday,True,Winter,No Major Event
2024-01-13,181.5047495985696,160.98861786197173,202.96952943373952,1,Jan,2024,Saturday,True,Winter,No Major Event
2024-01-14,177.13103008712304,154.4832120857084,198.0758036191161,1,Jan,2024,Sunday,True,Winter,No Major Event
2024-01-15,140.7191271309416,119.5888534603404,161.66144334401773,1,Jan,2024,Monday,False,Winter,No Major Event
2024-01-16,141.7077169039688,119.93834182445579,163.36479990656605,1,Jan,2024,Tuesday,False,Winter,No Major Event
2024-01-17,140.15154513611327,117.59236857866817,160.706730338644,1,Jan,2024,Wednesday,False,Winter,No Major Event
2024-01-18,144.24041629028278,123.61463041568051,167.63267592468395,1,Jan,2024,Thursday,False,Winter,No Major Event
2024-01-19,180.80312534219365,158.33444455793935,202.03814004577112,1,Jan,2024,Friday,True,Winter,No Major Event
2024-01-20,181.94709859521532,158.2727449865229,202.15320875561193,1,Jan,2024,Saturday,True,Winter,No Major Event
2024-01-21,178.8146646050471,158.5482193908772,201.5152488251408,1,Jan,2024,Sunday,True,Winter,No Major Event
2024-01-22,143.399321016501,119.98690520944454,163.82140713622815,1,Jan,2024,Monday,False,Winter,No Major Event
2024-01-23,145.13723018155702,125.09621727798942,167.49666957239594,1,Jan,2024,Tuesday,False,Winter,No Major Event
2024-01-24,144.08036069683448,121.36847870763657,166.48798601582368,1,Jan,2024,Wednesday,False,Winter,No Major Event
2024-01-25,148.4244227825754,124.44098470317066,167.96627973678596,1,Jan,2024,Thursday,False,Winter,No Major Event
2024-01-26,185.0109056084674,162.84634480653415,207.40291547533312,1,Jan,2024,Friday,True,Winter,No Major Event
2024-01-27,185.95989707855875,164.7443517753055,205.8404250480655,1,Jan,2024,Saturday,True,Winter,No Major Event
2024-01-28,182.4370097231528,160.45684140236835,202.71570199530439,1,Jan,2024,Sunday,True,Winter,No Major Event
2024-01-29,146.46003884745187,126.25751930383261,167.09931270018294,1,Jan,2024,Monday,False,Winter,No Major Event
2024-01-30,147.49878703782105,126.80413530471726,168.99992661913504,1,Jan,2024,Tuesday,False,Winter,No Major Event
2024-01-31,145.63564098247133,124.38520906613118,165.46171749894805,1,Jan,2024,Wednesday,False,Winter,No Major Event
2024-02-01,149.1017500598469,127.66767607589668,170.20723341587566,2,Feb,2024,Thursday,False,Winter,No Major Event
2024-02-02,184.7765502601106,165.2185146467781,207.3349057947323,2,Feb,2024,Friday,True,Winter,No Major Event
2024-02-03,184.81324119789232,163.00450604098756,206.64803261573329,2,Feb,2024,Saturday,True,Winter,No Major Event
2024-02-04,180.41595356573265,159.85997779229308,200.42385117869892,2,Feb,2024,Sunday,True,Winter,No Major Event
2024-02-05,143.63650168337736,123.29571669201549,166.21089303554794,2,Feb,2024,Monday,False,Winter,No Major Event
2024-02-06,143.9823623947712,121.47526134563358,164.6559849240284,2,Feb,2024,Tuesday,False,Winter,No Major Event
2024-02-07,141.5646380821413,119.92294177305358,163.59072696198038,2,Feb,2024,Wednesday,False,Winter,No Major Event
2024-02-08,144.642555011639,122.57875669742748,166.316556444468,2,Feb,2024,Thursday,False,Winter,No Major Event
2024-02-09,180.12067346950758,159.77046270276227,200.36070701630268,2,Feb,2024,Friday,True,Winter,No Major Event
2024-02-10,180.16733943303723,158.8439261200445,202.19569831544334,2,Feb,2024,Saturday,True,Winter,No Major Event
2024-02-11,176.00252098877286,154.2592359013378,198.4419284498938,2,Feb,2024,Sunday,True,Winter,No Major Event
2024-02-12,139.68518247723807,119.8050332911605,160.50253250503974,2,Feb,2024,Monday,False,Winter,No Major Event
2024-02-13,140.73003244883083,117.27380750360238,160.63312943977846,2,Feb,2024,Tuesday,False,Winter,No Major Event
2024-02-14,139.24356089741173,117.5872319947517,161.397908760731,2,Feb,2024,Wednesday,False,Winter,No Major Event
2024-02-15,143.4776031309221,120.73045736021938,164.73579425215908,2,Feb,2024,Thursday,False,Winter,No Major Event
2024-02-16,180.3250229071781,157.94577939778262,201.63790409338125,2,Feb,2024,Friday,True,Winter,No Major Event
2024-02-17,181.93194909819132,161.06071811072152,204.15388438553748,2,Feb,2024,Saturday,True,Winter,No Major Event
2024-02-18,179.49709715734414,157.95263811947478,201.9744443347315,2,Feb,2024,Sunday,True,Winter,No Major Event
2024-02-19,145.05056894568455,123.53941626803702,166.13454122777412,2,Feb,2024,Monday,False,Winter,No Major Event
2024-02-20,148.08014454914115,125.92300801403256,169.9329748112926,2,Feb,2024,Tuesday,False,Winter,No Major Event
2024-02-21,148.6561227862006,128.66805952503742,170.45194127351547,2,Feb,2024,Wednesday,False,Winter,No Major Event
2024-02-22,154.99461863759663,134.46637646151845,176.22351301201974,2,Feb,2024,Thursday,False,Winter,No Major Event
2024-02-23,193.95231262051317,172.65829452097947,214.4244131355311,2,Feb,2024,Friday,True,Winter,No Major Event
2024-02-24,197.63297890943983,175.26410164516724,219.68447693504626,2,Feb,2024,Saturday,True,Winter,No Major Event
